Time,Voltage5,0
2995,20
3000,21
3005,21
3010,21
3015,21
3020,22
3025,22
3030,23
3035,23
3040,23
3045,23
3050,24
3055,24
3060,24
3065,25
3070,25
3075,26
3080,26
3085,26
3090,26
3095,27
3100,27
3105,27
3110,28
3115,28
3120,28
3125,28
3130,29
3135,29
3140,30
3145,30
3150,30
3155,30
3160,30
3165,31
3170,31
3175,31
3180,31
3185,32
3190,32
3195,32
3200,32
3205,32
3210,33
3215,33
3220,33
3225,33
3230,34
3235,33
3240,34
3245,33
3250,34
3255,34
3260,34
3265,34
3270,34
3275,34
3280,34
3285,34
3290,34
3295,34
3300,34
3305,34
3310,34
3315,34
3320,34
3325,34
3330,34
3335,33
3340,34
3345,34
3350,34
3355,34
3360,33
3365,33
3370,33
3375,33
3380,33
3385,33
3390,32
3395,32
3400,32
3405,32
3410,32
3415,32
3420,31
3425,31
3430,31
3435,31
3440,31
3445,30
3450,30
3455,30
3460,29
3465,29
3470,29
3475,29
3480,28
3485,28
3490,28
3495,28
3500,27
3505,27
3510,27
3515,26
3520,26
3525,26
3530,26
3535,25
3540,25
3545,24
3550,24
3555,24
3560,23
3565,23
3570,23
3575,23
3580,22
3585,22
3590,21
3595,21
3600,21
3605,21
3610,21
3615,20
3620,20
3625,20
3630,20
3635,19
3640,19
3645,19
3650,19
3655,18
3660,18
3665,17
3670,17
3675,17
3680,17
3685,17
3690,16
3695,16
3700,16
3705,16
3710,16
3715,16
3720,16
3725,15
3730,15
3735,15
3740,15
3745,15
3750,15
3755,15
3760,15
3765,14
3770,14
3775,14
3780,14
3785,14
3790,14
3795,14
3800,14
3805,14
3810,14
3815,14
3820,14
3825,14
3830,14
3835,14
3840,14
3845,14
3850,14
3855,14
3860,15
3865,15
3870,15
3875,15
3880,15
3885,15
3890,15
3895,15
3900,15
3905,16
3910,16
3915,16
3920,16
3925,17
3930,17
3935,17
3940,17
3945,17
3950,18
3955,18
3960,18
3965,18
3970,19
3975,19
3980,19
3985,20
3990,20
3995,20
4000,21
4005,21
4010,21
4015,21
4020,22
4025,22
4030,23
4035,23
4040,24
4045,23
4050,24
4055,24
4060,25
4065,25
4070,25
4075,26
4080,26
4085,26
4090,26
4095,27
4100,27
4105,28
4110,28
4115,28
4120,29
4125,28
4130,29
4135,29
4140,30
4145,30
4150,30
4155,30
4160,31
4165,31
4170,31
4175,31
4180,31
4185,32
4190,31
4195,32
4200,32
4205,32
4210,33
4215,33
4220,33
4225,33
4230,33
4235,33
4240,34
4245,33
4250,34
4255,34
4260,34
4265,34
4270,34
4275,34
4280,34
4285,34
4290,34
4295,34
4300,34
4305,34
4310,34
4315,34
4320,34
4325,34
4330,34
4335,34
4340,34
4345,34
4350,34
4355,33
4360,33
4365,33
4370,33
4375,33
4380,33
4385,33
4390,32
4395,32
4400,32
4405,32
4410,32
4415,32
4420,32
4425,31
4430,31
4435,31
4440,31
4445,30
4450,30
4455,30
4460,30
4465,29
4470,29
4475,29
4480,28
4485,28
4490,28
4495,28
4500,27
4505,27
4510,27
4515,27
4520,26
4525,26
4530,26
4535,25
4540,25
4545,24
4550,24
4555,24
4560,24
4565,23
4570,23
4575,23
4580,22
4585,22
4590,22
4595,21
4600,21
4605,21
4610,20
4615,20
4620,20
4625,20
4630,20
4635,19
4640,19
4645,18
4650,18
4655,18
4660,18
4665,18
4670,17
4675,17
4680,17
4685,17
4690,16
4695,16
4700,16
4705,16
4710,16
4715,16
4720,16
4725,15
4730,15
4735,15
4740,15
4745,15
4750,15
4755,15
4760,14
4765,14
4770,14
4775,14
4780,14
4785,14
4790,14
4795,14
4800,14
4805,14
4810,14
4815,14
4820,14
4825,14
4830,14
4835,14
4840,14
4845,14
4850,15
4855,14
4860,15
4865,14
4870,15
4875,15
4880,15
4885,15
4890,16
4895,16
4900,16
4905,16
4910,16
4915,16
4920,16
4925,17
4930,17
4935,17
4940,17
4945,18
4950,18
4955,18
4960,18
4965,18
4970,19
4975,19
4980,19
4985,20
4990,20
4995,20
5000,21
5005,21
5010,21
5015,22
5020,22
5025,22
5030,22
5035,23
5040,23
5045,23
5050,24
5055,24
5060,25
5065,25
5070,26
5075,25
5080,26
5085,26
5090,26
5095,27
5100,27
5105,28
5110,28
5115,28
5120,28
5125,29
5130,29
5135,29
5140,30
5145,30
5150,30
5155,30
5160,31
5165,31
5170,31
5175,31
5180,32
5185,32
5190,32
5195,32
5200,32
5205,33
5210,33
5215,33
5220,33
5225,33
5230,33
5235,34
5240,34
5245,33
5250,34
5255,34
5260,34
5265,34
5270,34
5275,34
5280,34
5285,34
5290,34
5295,34
5300,34
5305,34
5310,34
5315,34
5320,34
5325,34
5330,34
5335,34
5340,34
5345,34
5350,34
5355,34
5360,34
5365,33
5370,34
5375,33
5380,33
5385,33
5390,33
5395,33
5400,32
5405,32
5410,32
5415,32
5420,31
5425,31
5430,31
5435,31
5440,31
5445,30
5450,30
5455,30
5460,30
5465,29
5470,29
5475,29
5480,29
5485,28
5490,28
5495,28
5500,27
5505,27
5510,27
5515,27
5520,26
5525,26
5530,25
5535,25
5540,25
5545,24
5550,24
5555,24
5560,24
5565,23
5570,23
5575,23
5580,22
5585,22
5590,22
5595,21
5600,21
5605,21
5610,21
5615,20
5620,20
5625,20
5630,19
5635,19
5640,19
5645,19
5650,18
5655,18
5660,18
5665,18
5670,17
5675,17
5680,17
5685,17
5690,17
5695,16
5700,16
5705,16
5710,16
5715,16
5720,15
5725,15
5730,15
5735,15
5740,15
5745,15
5750,15
5755,15
5760,14
5765,14
5770,15
5775,14
5780,14
5785,14
5790,14
5795,14
5800,14
5805,14
5810,14
5815,14
5820,14
5825,14
5830,14
5835,14
5840,14
5845,14
5850,15
5855,15
5860,15
5865,15
5870,15
5875,15
5880,15
5885,15
5890,15
5895,16
5900,16
5905,16
5910,16
5915,16
5920,16
5925,17
5930,17
5935,17
5940,17
5945,18
5950,18
5955,18
5960,18
5965,19
5970,19
5975,19
5980,20
5985,20
5990,20
5995,20
6000,21
6005,21
6010,21
6015,22
6020,22
6025,22
6030,23
6035,23
6040,23
6045,24
6050,24
6055,24
6060,25
6065,25
6070,25
6075,26
6080,26
6085,26
6090,27
6095,27
6100,28
6105,28
6110,28
6115,28
6120,28
6125,29
6130,29
6135,30
6140,30
6145,30
6150,30
6155,31
6160,31
6165,31
6170,31
6175,31
6180,32
6185,32
6190,32
6195,32
6200,32
6205,32
6210,33
6215,33
6220,33
6225,34
6230,33
6235,34
6240,33
6245,34
6250,34
6255,34
6260,34
6265,34
6270,34
6275,34
6280,34
6285,34
6290,34
6295,34
6300,34
6305,34
6310,34
6315,34
6320,34
6325,34
6330,34
6335,34
6340,34
6345,34
6350,34
6355,34
6360,34
6365,34
6370,34
6375,33
6380,33
6385,33
6390,33
6395,32
6400,33
6405,32
6410,32
6415,32
6420,31
6425,31
6430,31
6435,31
6440,31
6445,31
6450,30
6455,30
6460,30
6465,29
6470,29
6475,29
6480,29
6485,28
6490,28
6495,27
6500,28
6505,27
6510,27
6515,26
6520,26
6525,26
6530,25
6535,25
6540,25
6545,25
6550,24
6555,24
6560,24
6565,23
6570,23
6575,23
6580,23
6585,22
6590,22
6595,21
6600,21
6605,21
6610,21
6615,20
6620,20
6625,20
6630,19
6635,19
6640,19
6645,19
6650,18
6655,18
6660,18
6665,18
6670,17
6675,17
6680,17
6685,17
6690,17
6695,16
6700,16
6705,16
6710,16
6715,16
6720,15
6725,15
6730,15
6735,15
6740,15
6745,15
6750,15
6755,15
6760,15
6765,14
6770,14
6775,14
6780,14
6785,14
6790,14
6795,14
6800,14
6805,14
6810,14
6815,14
6820,14
6825,14
6830,14
6835,14
6840,14
6845,14
6850,14
6855,14
6860,14
6865,15
6870,15
6875,15
6880,15
6885,15
6890,16
6895,16
6900,16
6905,16
6910,16
6915,16
6920,16
6925,17
6930,17
6935,17
6940,17
6945,18
6950,18
6955,18
6960,18
6965,19
6970,19
6975,19
6980,20
6985,20
6990,20
6995,20
7000,21
7005,21
7010,21
7015,21
7020,22
7025,22
7030,22
7035,23
7040,23
7045,24
7050,24
7055,24
7060,24
7065,25
7070,25
7075,26
7080,26
7085,27
7090,27
7095,27
7100,28
7105,27
7110,28
7115,28
7120,29
7125,29
7130,29
7135,29
7140,30
7145,30
7150,30
7155,31
7160,31
7165,31
7170,31
7175,31
7180,32
7185,32
7190,32
7195,32
7200,33
7205,32
7210,33
7215,33
7220,33
7225,33
7230,33
7235,34
7240,33
7245,34
7250,34
7255,34
7260,34
7265,34
7270,34
7275,34
7280,35
7285,34
7290,34
7295,34
7300,35
7305,34
7310,35
7315,34
7320,34
7325,34
7330,34
7335,34
7340,34
7345,34
7350,34
7355,34
7360,34
7365,34
7370,33
7375,33
7380,33
7385,33
7390,33
7395,32
7400,32
7405,32
7410,32
7415,32
7420,32
7425,31
7430,31
7435,31
7440,31
7445,31
7450,30
7455,30
7460,29
7465,29
7470,29
7475,29
7480,29
7485,28
7490,28
7495,28
7500,27
7505,27
7510,27
7515,26
7520,26
7525,26
7530,26
7535,25
7540,25
7545,25
7550,24
7555,24
7560,24
7565,24
7570,23
7575,23
7580,22
7585,22
7590,22
7595,21
7600,21
7605,21
7610,21
7615,20
7620,20
7625,20
7630,19
7635,19
7640,19
7645,19
7650,18
7655,18
7660,18
7665,18
7670,17
7675,17
7680,17
7685,17
7690,16
7695,16
7700,16
7705,16
7710,16
7715,16
7720,16
7725,15
7730,15
7735,15
7740,15
7745,15
7750,15
7755,15
7760,15
7765,15
7770,14
7775,14
7780,14
7785,14
7790,14
7795,14
7800,14
7805,14
7810,14
7815,14
7820,14
7825,14
7830,14
7835,14
7840,14
7845,14
7850,14
7855,15
7860,15
7865,15
7870,15
7875,15
7880,15
7885,15
7890,15
7895,15
7900,16
7905,16
7910,16
7915,16
7920,17
7925,17
7930,17
7935,17
7940,18
7945,18
7950,18
7955,18
7960,18
7965,19
7970,19
7975,19
7980,19
7985,20
7990,20
7995,21
8000,21
8005,21
8010,21
8015,21
8020,22
8025,22
8030,23
8035,23
8040,23
8045,24
8050,24
8055,24
8060,25
8065,25
8070,25
8075,26
8080,26
8085,26
8090,26
8095,27
8100,27
8105,27
8110,28
8115,28
8120,29
8125,29
8130,29
8135,29
8140,30
8145,30
8150,30
8155,31
8160,31
8165,31
8170,31
8175,32
8180,32
8185,32
8190,32
8195,32
8200,32
8205,33
8210,33
8215,33
8220,33
8225,33
8230,34
8235,33
8240,34
8245,34
8250,34
8255,34
8260,34
8265,34
8270,34
8275,34
8280,34
8285,35
8290,34
8295,34
8300,35
8305,34
8310,35
8315,34
8320,35
8325,34
8330,34
8335,34
8340,34
8345,34
8350,34
8355,34
8360,34
8365,34
8370,33
8375,34
8380,33
8385,33
8390,33
8395,33
8400,33
8405,32
8410,32
8415,31
8420,32
8425,31
8430,31
8435,31
8440,31
8445,30
8450,30
8455,30
8460,30
8465,30
8470,29
8475,29
8480,29
8485,28
8490,28
8495,28
8500,27
8505,27
8510,27
8515,26
8520,26
8525,26
8530,26
8535,25
8540,25
8545,25
8550,24
8555,24
8560,24
8565,24
8570,23
8575,23
8580,22
8585,22
8590,22
8595,22
8600,21
8605,21
8610,21
8615,20
8620,20
8625,20
8630,20
8635,19
8640,19
8645,18
8650,18
8655,18
8660,18
8665,18
8670,17
8675,17
8680,17
8685,17
8690,16
8695,17
8700,16
8705,16
8710,16
8715,16
8720,16
8725,15
8730,15
8735,15
8740,15
8745,15
8750,15
8755,15
8760,15
8765,15
8770,15
8775,14
8780,14
8785,14
8790,14
8795,14
8800,14
8805,14
8810,14
8815,14
8820,14
8825,14
8830,14
8835,14
8840,14
8845,14
8850,14
8855,15
8860,15
8865,15
8870,15
8875,15
8880,15
8885,15
8890,15
8895,16
8900,16
8905,16
8910,16
8915,16
8920,17
8925,17
8930,17
8935,17
8940,18
8945,18
8950,18
8955,18
8960,18
8965,19
8970,19
8975,19
8980,20
8985,20
8990,20
8995,21
9000,21
9005,21
9010,21
9015,22
9020,22
9025,22
9030,23
9035,23
9040,24
9045,24
9050,24
9055,24
9060,25
9065,25
9070,26
9075,26
9080,26
9085,26
9090,26
9095,27
9100,27
9105,28
9110,28
9115,28
9120,28
9125,29
9130,29
9135,29
9140,30
9145,30
9150,30
9155,30
9160,31
9165,31
9170,31
9175,32
9180,31
9185,32
9190,32
9195,33
9200,32
9205,33
9210,33
9215,33
9220,33
9225,33
9230,34
9235,34
9240,34
9245,34
9250,34
9255,34
9260,34
9265,34
9270,34
9275,34
9280,34
9285,35
9290,34
9295,34
9300,34
9305,34
9310,34
9315,34
9320,34
9325,34
9330,34
9335,34
9340,34
9345,34
9350,34
9355,34
9360,34
9365,33
9370,34
9375,33
9380,33
9385,33
9390,33
9395,33
9400,32
9405,32
9410,32
9415,32
9420,32
9425,31
9430,31
9435,31
9440,31
9445,30
9450,30
9455,30
9460,30
9465,29
9470,29
9475,29
9480,28
9485,28
9490,28
9495,28
9500,27
9505,27
9510,27
9515,26
9520,26
9525,26
9530,26
9535,25
9540,25
9545,24
9550,25
9555,24
9560,24
9565,23
9570,23
9575,23
9580,22
9585,22
9590,22
9595,22
9600,21
9605,21
9610,20
9615,20
9620,20
9625,20
9630,19
9635,19
9640,19
9645,19
9650,19
9655,18
9660,18
9665,18
9670,18
9675,17
9680,17
9685,17
9690,17
9695,16
9700,16
9705,16
9710,16
9715,16
9720,15
9725,15
9730,15
9735,15
9740,15
9745,15
9750,15
9755,15
9760,15
9765,14
9770,15
9775,14
9780,14
9785,14
9790,14
9795,14
9800,14
9805,14
9810,14
9815,14
9820,14
9825,14
9830,14
9835,14
9840,14
9845,14
9850,15
9855,14
9860,15
9865,15
9870,15
9875,15
9880,15
9885,15
9890,15
9895,15
9900,16
9905,16
9910,16
9915,16
9920,16
9925,17
9930,17
9935,17
9940,17
9945,17
9950,18
9955,18
9960,18
9965,19
9970,19
9975,19
9980,20
9985,20
9990,20
9995,21
10000,21
